epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,3484.24,1.10765,0.72989,1.06921,0.81927,0.70114,0.78153,0.45747,1.34581,0.84106,1.19624,0.007525,0.007525,0.007525
377,3493.45,1.1153,0.7314,1.07172,0.81965,0.70241,0.7825,0.45753,1.34546,0.84059,1.196,0.0075184,0.0075184,0.0075184
378,3502.7,1.10584,0.7263,1.06392,0.8165,0.70343,0.78208,0.45777,1.345,0.83923,1.19577,0.0075118,0.0075118,0.0075118
379,3512,1.11897,0.72728,1.06991,0.81757,0.70287,0.78265,0.45782,1.34443,0.83964,1.19539,0.0075052,0.0075052,0.0075052
380,3521.19,1.1249,0.73211,1.07631,0.8172,0.70459,0.78266,0.45779,1.34367,0.83873,1.19486,0.0074986,0.0074986,0.0074986
381,3530.35,1.1095,0.72825,1.07262,0.8166,0.70715,0.78299,0.45802,1.34278,0.83888,1.19424,0.007492,0.007492,0.007492
382,3539.53,1.11521,0.73227,1.07045,0.81567,0.70709,0.78276,0.45836,1.34164,0.83851,1.19378,0.0074854,0.0074854,0.0074854
383,3548.72,1.10346,0.72338,1.06413,0.81796,0.70747,0.78361,0.458,1.34189,0.83865,1.19375,0.0074788,0.0074788,0.0074788
384,3558.03,1.10993,0.72275,1.06684,0.81686,0.7078,0.78364,0.45808,1.34137,0.83859,1.19362,0.0074722,0.0074722,0.0074722
385,3567.26,1.10145,0.72262,1.06486,0.81758,0.70747,0.78329,0.45801,1.34054,0.83878,1.19327,0.0074656,0.0074656,0.0074656
386,3576.47,1.09729,0.71967,1.06442,0.81785,0.70377,0.78258,0.45833,1.3405,0.83893,1.19338,0.007459,0.007459,0.007459
387,3585.67,1.11209,0.72585,1.07113,0.81677,0.70505,0.78255,0.45903,1.34038,0.83864,1.19335,0.0074524,0.0074524,0.0074524
388,3594.84,1.11419,0.73165,1.07075,0.81738,0.70382,0.78247,0.45878,1.33992,0.83793,1.19297,0.0074458,0.0074458,0.0074458
389,3604.08,1.10815,0.72483,1.06924,0.8175,0.70678,0.78334,0.45891,1.33918,0.83734,1.19224,0.0074392,0.0074392,0.0074392
390,3613.27,1.11202,0.72514,1.06499,0.81952,0.70566,0.78269,0.45918,1.33902,0.83681,1.19184,0.0074326,0.0074326,0.0074326
391,3622.43,1.11298,0.72775,1.0716,0.82048,0.70396,0.78189,0.45957,1.33905,0.83733,1.19172,0.007426,0.007426,0.007426
392,3631.63,1.10632,0.72302,1.06295,0.81917,0.70457,0.78192,0.45979,1.33861,0.83702,1.19113,0.0074194,0.0074194,0.0074194
393,3640.86,1.10575,0.72103,1.063,0.82078,0.70429,0.78189,0.45964,1.33866,0.83737,1.19106,0.0074128,0.0074128,0.0074128
394,3650.13,1.11898,0.73389,1.0714,0.81988,0.7031,0.78205,0.45939,1.33809,0.83717,1.19068,0.0074062,0.0074062,0.0074062
395,3659.37,1.11648,0.73183,1.06922,0.82366,0.70231,0.78305,0.45931,1.33852,0.83731,1.19052,0.0073996,0.0073996,0.0073996
396,3668.55,1.1128,0.733,1.07023,0.82409,0.70244,0.78233,0.45981,1.33813,0.83706,1.19049,0.007393,0.007393,0.007393
397,3677.77,1.10034,0.72162,1.06517,0.82385,0.70156,0.78201,0.45993,1.33794,0.83631,1.19039,0.0073864,0.0073864,0.0073864
398,3686.91,1.10932,0.72143,1.0657,0.82314,0.69994,0.78207,0.45976,1.33716,0.83558,1.18993,0.0073798,0.0073798,0.0073798
399,3696.2,1.09111,0.71558,1.05972,0.82101,0.70303,0.78269,0.4601,1.3369,0.83573,1.18999,0.0073732,0.0073732,0.0073732
400,3705.39,1.11205,0.72748,1.06945,0.82198,0.70264,0.78232,0.45997,1.33656,0.83487,1.1898,0.0073666,0.0073666,0.0073666
401,3714.58,1.10755,0.71841,1.06192,0.82315,0.70188,0.78293,0.46002,1.336,0.83466,1.18943,0.00736,0.00736,0.00736
402,3723.8,1.09461,0.71889,1.06375,0.82192,0.70056,0.78188,0.4592,1.33601,0.83414,1.18924,0.0073534,0.0073534,0.0073534
403,3732.98,1.10624,0.72197,1.06348,0.82383,0.70007,0.78179,0.46032,1.33571,0.83404,1.18877,0.0073468,0.0073468,0.0073468
404,3742.24,1.10091,0.72188,1.0664,0.82342,0.70134,0.78147,0.45986,1.33539,0.8339,1.1881,0.0073402,0.0073402,0.0073402
405,3751.47,1.09696,0.71564,1.06265,0.81998,0.70408,0.78162,0.45996,1.33452,0.83312,1.18802,0.0073336,0.0073336,0.0073336
406,3760.66,1.10198,0.72179,1.06536,0.82208,0.70334,0.78136,0.46015,1.33463,0.83279,1.18792,0.007327,0.007327,0.007327
407,3769.85,1.10901,0.72713,1.06918,0.82089,0.70415,0.78197,0.46038,1.33454,0.8327,1.18781,0.0073204,0.0073204,0.0073204
408,3779.05,1.12009,0.73308,1.07117,0.82223,0.70135,0.78132,0.46028,1.33438,0.83287,1.1878,0.0073138,0.0073138,0.0073138
409,3788.33,1.12386,0.73287,1.07197,0.82183,0.7012,0.78101,0.46042,1.33418,0.83239,1.18756,0.0073072,0.0073072,0.0073072
410,3797.47,1.11118,0.72648,1.06591,0.82277,0.70043,0.7814,0.46064,1.33408,0.83205,1.1874,0.0073006,0.0073006,0.0073006
411,3806.68,1.0991,0.72227,1.06246,0.82276,0.70163,0.78149,0.45999,1.33413,0.83142,1.18724,0.007294,0.007294,0.007294
412,3815.85,1.10901,0.72406,1.06536,0.82099,0.70116,0.78131,0.46012,1.33353,0.83118,1.187,0.0072874,0.0072874,0.0072874
413,3825.09,1.08894,0.71451,1.0586,0.82239,0.7008,0.78147,0.46064,1.33344,0.8311,1.18677,0.0072808,0.0072808,0.0072808
414,3834.35,1.10826,0.72591,1.07277,0.82187,0.70103,0.78122,0.46069,1.3333,0.83056,1.18688,0.0072742,0.0072742,0.0072742
415,3843.54,1.11098,0.72479,1.06102,0.82281,0.69995,0.78167,0.46082,1.33294,0.8304,1.18662,0.0072676,0.0072676,0.0072676
416,3852.75,1.10399,0.72324,1.06171,0.82315,0.70073,0.78207,0.46126,1.33264,0.83039,1.1866,0.007261,0.007261,0.007261
417,3861.96,1.09126,0.7146,1.05913,0.82335,0.69948,0.78195,0.46122,1.33266,0.83009,1.18644,0.0072544,0.0072544,0.0072544
418,3871.15,1.09902,0.72662,1.06765,0.82384,0.6986,0.78165,0.46105,1.33237,0.8302,1.18641,0.0072478,0.0072478,0.0072478
419,3880.45,1.10152,0.72074,1.0666,0.82537,0.69825,0.78215,0.46058,1.33287,0.83072,1.18657,0.0072412,0.0072412,0.0072412
420,3889.64,1.10882,0.72478,1.06772,0.82584,0.69883,0.78225,0.46047,1.33317,0.83026,1.18677,0.0072346,0.0072346,0.0072346
421,3898.84,1.10499,0.72383,1.06712,0.82618,0.69911,0.78255,0.46089,1.33224,0.83039,1.18649,0.007228,0.007228,0.007228
422,3908.04,1.10528,0.72537,1.06464,0.82532,0.69891,0.78256,0.46093,1.33236,0.83038,1.18657,0.0072214,0.0072214,0.0072214
423,3917.21,1.09743,0.71885,1.0606,0.82602,0.69925,0.78252,0.46084,1.33299,0.83066,1.18663,0.0072148,0.0072148,0.0072148
424,3926.5,1.10437,0.72062,1.06575,0.82716,0.69886,0.78305,0.46119,1.33288,0.83042,1.18678,0.0072082,0.0072082,0.0072082
425,3935.75,1.10364,0.71756,1.06326,0.82557,0.69914,0.78289,0.46096,1.3321,0.83077,1.18641,0.0072016,0.0072016,0.0072016
426,3944.92,1.0983,0.71653,1.06322,0.82687,0.69906,0.78282,0.46055,1.33188,0.83017,1.18619,0.007195,0.007195,0.007195
427,3954.13,1.10178,0.72223,1.06788,0.82673,0.69842,0.7831,0.46057,1.33234,0.83028,1.18602,0.0071884,0.0071884,0.0071884
428,3963.31,1.1006,0.71109,1.05604,0.8283,0.69818,0.78269,0.46079,1.33206,0.8301,1.18598,0.0071818,0.0071818,0.0071818
429,3972.61,1.09605,0.7178,1.06118,0.82721,0.69832,0.78225,0.46096,1.33146,0.83024,1.18573,0.0071752,0.0071752,0.0071752
430,3981.79,1.08894,0.7141,1.06249,0.82651,0.69934,0.78258,0.46091,1.33069,0.82957,1.18514,0.0071686,0.0071686,0.0071686
431,3990.97,1.11004,0.72745,1.06564,0.82702,0.69897,0.78304,0.46102,1.33057,0.82974,1.185,0.007162,0.007162,0.007162
432,4000.17,1.09325,0.71103,1.06288,0.82643,0.69976,0.78301,0.46077,1.33048,0.83011,1.18501,0.0071554,0.0071554,0.0071554
433,4009.37,1.10734,0.72505,1.06337,0.82682,0.69893,0.78267,0.46055,1.33011,0.82941,1.18454,0.0071488,0.0071488,0.0071488
434,4018.64,1.10839,0.72203,1.06511,0.8267,0.69928,0.78302,0.46072,1.32985,0.8293,1.1844,0.0071422,0.0071422,0.0071422
435,4027.8,1.0957,0.71772,1.06295,0.82504,0.69947,0.78285,0.46015,1.3301,0.82935,1.18413,0.0071356,0.0071356,0.0071356
436,4036.97,1.11263,0.72375,1.0673,0.8252,0.69945,0.78293,0.46035,1.32987,0.82915,1.18396,0.007129,0.007129,0.007129
437,4046.19,1.09967,0.72294,1.06366,0.82492,0.69966,0.78268,0.46051,1.32964,0.82953,1.18384,0.0071224,0.0071224,0.0071224
438,4055.39,1.10831,0.72335,1.06232,0.82325,0.70075,0.78267,0.46076,1.32921,0.82891,1.18355,0.0071158,0.0071158,0.0071158
439,4064.66,1.08757,0.71199,1.05841,0.82964,0.69737,0.78247,0.46076,1.32861,0.82897,1.18311,0.0071092,0.0071092,0.0071092
440,4073.86,1.10102,0.71756,1.06263,0.82863,0.69885,0.78348,0.46087,1.32866,0.82919,1.18309,0.0071026,0.0071026,0.0071026
441,4083.03,1.10785,0.72368,1.06208,0.82754,0.6992,0.78384,0.46107,1.32827,0.82958,1.183,0.007096,0.007096,0.007096
442,4092.24,1.09523,0.7189,1.06392,0.82828,0.69683,0.78345,0.46085,1.32843,0.82974,1.18303,0.0070894,0.0070894,0.0070894
443,4101.47,1.09636,0.71548,1.06244,0.82635,0.70018,0.7839,0.46102,1.3286,0.82912,1.1829,0.0070828,0.0070828,0.0070828
444,4110.75,1.098,0.71929,1.06009,0.83024,0.69733,0.78404,0.46117,1.3282,0.82942,1.18251,0.0070762,0.0070762,0.0070762
445,4119.94,1.0976,0.71444,1.05873,0.82917,0.69809,0.78416,0.46122,1.32801,0.82964,1.1823,0.0070696,0.0070696,0.0070696
446,4129.13,1.08373,0.70963,1.05827,0.82703,0.70018,0.78389,0.46117,1.32764,0.83009,1.18216,0.007063,0.007063,0.007063
447,4138.29,1.09986,0.72123,1.05764,0.82678,0.69831,0.78371,0.46108,1.3276,0.83034,1.1821,0.0070564,0.0070564,0.0070564
448,4147.47,1.09449,0.71865,1.06575,0.82717,0.69802,0.78348,0.46108,1.32756,0.83038,1.18229,0.0070498,0.0070498,0.0070498
449,4156.76,1.09686,0.71206,1.0607,0.82555,0.69936,0.78368,0.4607,1.32755,0.83018,1.18227,0.0070432,0.0070432,0.0070432
450,4165.97,1.10355,0.71744,1.06212,0.82483,0.69988,0.78373,0.46074,1.32698,0.82995,1.18186,0.0070366,0.0070366,0.0070366
451,4175.19,1.07079,0.69782,1.0509,0.82371,0.70105,0.78391,0.4613,1.32731,0.83019,1.18213,0.00703,0.00703,0.00703
452,4184.42,1.10435,0.7234,1.06601,0.82501,0.70063,0.78429,0.46126,1.32767,0.8302,1.18244,0.0070234,0.0070234,0.0070234
453,4193.59,1.09029,0.71346,1.05732,0.82361,0.70097,0.78397,0.46114,1.327,0.83037,1.18212,0.0070168,0.0070168,0.0070168
454,4202.93,1.1004,0.71852,1.06353,0.82671,0.69856,0.7836,0.46104,1.32667,0.83057,1.18201,0.0070102,0.0070102,0.0070102
455,4212.12,1.08802,0.71268,1.05673,0.8274,0.69957,0.78453,0.46137,1.32666,0.83035,1.18211,0.0070036,0.0070036,0.0070036
456,4221.3,1.10295,0.72286,1.06138,0.82402,0.70074,0.78398,0.46143,1.32649,0.8299,1.18193,0.006997,0.006997,0.006997
457,4230.72,1.08631,0.71182,1.05874,0.82682,0.70109,0.78471,0.4616,1.32684,0.82989,1.18211,0.0069904,0.0069904,0.0069904
458,4239.99,1.09385,0.71823,1.06365,0.8248,0.70081,0.78416,0.46119,1.32657,0.83058,1.18188,0.0069838,0.0069838,0.0069838
459,4249.26,1.08361,0.7068,1.05632,0.82608,0.70055,0.78398,0.4613,1.32727,0.83057,1.18225,0.0069772,0.0069772,0.0069772
460,4258.43,1.09801,0.71576,1.05788,0.8263,0.6994,0.7837,0.46133,1.32683,0.83038,1.1821,0.0069706,0.0069706,0.0069706
461,4267.59,1.07493,0.70435,1.05412,0.8264,0.6997,0.78345,0.4614,1.32699,0.83054,1.18235,0.006964,0.006964,0.006964
462,4276.77,1.10173,0.71412,1.05749,0.82706,0.6999,0.7839,0.46155,1.3271,0.83016,1.18224,0.0069574,0.0069574,0.0069574
463,4285.95,1.09641,0.71615,1.05516,0.82742,0.69869,0.78464,0.46151,1.32703,0.8304,1.18227,0.0069508,0.0069508,0.0069508
464,4295.18,1.09375,0.71383,1.05883,0.83314,0.69589,0.78444,0.46152,1.32712,0.83091,1.18239,0.0069442,0.0069442,0.0069442
465,4304.34,1.1018,0.72285,1.06025,0.83079,0.69652,0.78417,0.46222,1.32759,0.83124,1.18253,0.0069376,0.0069376,0.0069376
466,4313.51,1.10044,0.7192,1.05984,0.82827,0.69937,0.78476,0.46197,1.3276,0.83085,1.18239,0.006931,0.006931,0.006931
467,4322.73,1.09436,0.71731,1.05716,0.83053,0.69613,0.7841,0.46177,1.32772,0.83143,1.18235,0.0069244,0.0069244,0.0069244
468,4331.87,1.08158,0.70739,1.05219,0.83191,0.69655,0.7845,0.46172,1.32771,0.83188,1.18227,0.0069178,0.0069178,0.0069178
469,4341.12,1.09557,0.71559,1.06224,0.82472,0.69983,0.78359,0.46161,1.32825,0.83193,1.18249,0.0069112,0.0069112,0.0069112
470,4350.31,1.08085,0.7115,1.05858,0.82534,0.70025,0.78382,0.46151,1.3283,0.83172,1.18242,0.0069046,0.0069046,0.0069046
471,4359.49,1.09732,0.7173,1.05993,0.82693,0.7009,0.78392,0.46156,1.3283,0.83186,1.18247,0.006898,0.006898,0.006898
472,4368.67,1.0873,0.71371,1.0615,0.82688,0.70155,0.78429,0.46166,1.32794,0.83197,1.18233,0.0068914,0.0068914,0.0068914
473,4377.84,1.09939,0.71438,1.05345,0.82627,0.70034,0.78364,0.46196,1.32865,0.83211,1.18265,0.0068848,0.0068848,0.0068848
474,4387.13,1.0842,0.71026,1.05123,0.8277,0.69829,0.78331,0.46129,1.32864,0.8323,1.18243,0.0068782,0.0068782,0.0068782
475,4396.29,1.09726,0.72098,1.05835,0.82848,0.69958,0.78356,0.46147,1.32894,0.83254,1.18234,0.0068716,0.0068716,0.0068716
476,4405.5,1.08106,0.70837,1.0557,0.82878,0.69881,0.78354,0.46142,1.32897,0.83216,1.18226,0.006865,0.006865,0.006865
477,4414.71,1.07957,0.70597,1.05652,0.82941,0.69855,0.78333,0.46134,1.32918,0.83268,1.18238,0.0068584,0.0068584,0.0068584
478,4424.01,1.09165,0.71145,1.05866,0.82822,0.69945,0.78327,0.46146,1.3293,0.83316,1.18262,0.0068518,0.0068518,0.0068518
479,4433.19,1.08398,0.70687,1.05221,0.82838,0.69906,0.78286,0.46121,1.32967,0.8336,1.18284,0.0068452,0.0068452,0.0068452
480,4442.37,1.08294,0.71216,1.05642,0.82822,0.69955,0.78291,0.46143,1.32949,0.83366,1.18261,0.0068386,0.0068386,0.0068386
481,4451.57,1.09368,0.70963,1.05471,0.8279,0.69793,0.78263,0.46112,1.32936,0.83329,1.18244,0.006832,0.006832,0.006832
482,4460.78,1.08419,0.71038,1.05494,0.82703,0.70039,0.78297,0.46124,1.32953,0.83307,1.18268,0.0068254,0.0068254,0.0068254
483,4470.05,1.08212,0.70628,1.0488,0.82627,0.70051,0.78276,0.46158,1.32967,0.83303,1.18271,0.0068188,0.0068188,0.0068188
484,4479.22,1.08526,0.70886,1.05431,0.82731,0.69959,0.78276,0.46148,1.3295,0.83312,1.1826,0.0068122,0.0068122,0.0068122
485,4488.41,1.10551,0.71982,1.05945,0.8258,0.69923,0.7826,0.46155,1.32992,0.83313,1.18283,0.0068056,0.0068056,0.0068056
486,4497.56,1.08136,0.70709,1.05086,0.82668,0.6991,0.78237,0.46167,1.32949,0.83332,1.18267,0.006799,0.006799,0.006799
487,4506.76,1.07903,0.70505,1.05084,0.82736,0.69903,0.78278,0.46166,1.32986,0.83361,1.18274,0.0067924,0.0067924,0.0067924
488,4516.05,1.09306,0.71914,1.05824,0.82662,0.69951,0.78273,0.46169,1.32992,0.83347,1.18271,0.0067858,0.0067858,0.0067858
489,4525.25,1.08155,0.71001,1.05588,0.8248,0.69974,0.78255,0.46205,1.33039,0.83324,1.18302,0.0067792,0.0067792,0.0067792
490,4534.48,1.08719,0.70797,1.04953,0.82683,0.69895,0.78224,0.46184,1.33042,0.83358,1.18312,0.0067726,0.0067726,0.0067726
491,4543.68,1.07866,0.70855,1.05479,0.82449,0.70011,0.78222,0.46149,1.33081,0.8341,1.18306,0.006766,0.006766,0.006766
492,4552.83,1.09171,0.70973,1.05608,0.8246,0.70177,0.78186,0.46092,1.33058,0.83474,1.18318,0.0067594,0.0067594,0.0067594
493,4562.11,1.09176,0.71144,1.0561,0.82646,0.70147,0.78203,0.4614,1.33042,0.83465,1.18302,0.0067528,0.0067528,0.0067528
494,4571.24,1.09623,0.71313,1.05442,0.8248,0.7009,0.78151,0.46146,1.33033,0.83463,1.183,0.0067462,0.0067462,0.0067462
495,4580.42,1.0887,0.70552,1.05267,0.82427,0.70078,0.78137,0.46128,1.33043,0.83476,1.18308,0.0067396,0.0067396,0.0067396
496,4589.61,1.081,0.70826,1.0521,0.82486,0.69942,0.78133,0.46112,1.33066,0.83461,1.18317,0.006733,0.006733,0.006733
497,4598.8,1.07697,0.70947,1.06048,0.82545,0.69992,0.78146,0.46161,1.33064,0.83465,1.18331,0.0067264,0.0067264,0.0067264
498,4608.02,1.09208,0.70864,1.05588,0.8263,0.69802,0.78079,0.46087,1.33123,0.83479,1.18332,0.0067198,0.0067198,0.0067198
499,4617.2,1.09152,0.71283,1.05235,0.82616,0.69775,0.78079,0.46128,1.33087,0.83467,1.18312,0.0067132,0.0067132,0.0067132
500,4626.38,1.08414,0.71165,1.05711,0.82584,0.69823,0.78083,0.46112,1.33101,0.83469,1.18328,0.0067066,0.0067066,0.0067066
501,4635.57,1.10764,0.71921,1.06011,0.82687,0.69712,0.78095,0.46146,1.33133,0.83544,1.1835,0.0067,0.0067,0.0067
502,4644.75,1.0843,0.7069,1.05041,0.82631,0.69677,0.78067,0.46119,1.33138,0.83565,1.18374,0.0066934,0.0066934,0.0066934
503,4654.01,1.07104,0.69952,1.04505,0.82791,0.6969,0.78072,0.46168,1.3318,0.83587,1.1842,0.0066868,0.0066868,0.0066868
504,4663.23,1.08514,0.70853,1.05054,0.82815,0.69697,0.78104,0.46105,1.33194,0.83575,1.18435,0.0066802,0.0066802,0.0066802
505,4672.55,1.09247,0.71075,1.0495,0.82728,0.69739,0.78086,0.46142,1.33176,0.8356,1.18413,0.0066736,0.0066736,0.0066736
506,4681.72,1.07621,0.70296,1.04902,0.8284,0.69728,0.78162,0.4613,1.3319,0.83551,1.18446,0.006667,0.006667,0.006667
507,4690.87,1.07216,0.70075,1.04579,0.82721,0.69672,0.78103,0.46075,1.33195,0.83518,1.18448,0.0066604,0.0066604,0.0066604
508,4700.14,1.08098,0.70175,1.04885,0.82839,0.69633,0.78111,0.46055,1.33231,0.83558,1.18485,0.0066538,0.0066538,0.0066538
509,4709.33,1.09583,0.7165,1.05637,0.82821,0.69556,0.78101,0.46071,1.33246,0.83519,1.18495,0.0066472,0.0066472,0.0066472
510,4718.51,1.0846,0.71124,1.05375,0.82804,0.69487,0.78079,0.46029,1.33293,0.83576,1.18526,0.0066406,0.0066406,0.0066406
511,4727.66,1.09026,0.70558,1.0508,0.82807,0.69452,0.78087,0.46007,1.33314,0.8358,1.18522,0.006634,0.006634,0.006634
512,4736.83,1.08586,0.70326,1.05179,0.83015,0.69199,0.78022,0.45968,1.33328,0.83652,1.18541,0.0066274,0.0066274,0.0066274
513,4746.1,1.08304,0.71037,1.05699,0.83084,0.69253,0.78094,0.45988,1.33331,0.83601,1.18529,0.0066208,0.0066208,0.0066208
514,4755.26,1.07567,0.70291,1.04889,0.8291,0.69237,0.78059,0.45988,1.33328,0.83621,1.18542,0.0066142,0.0066142,0.0066142
515,4764.44,1.08869,0.71505,1.05789,0.82867,0.69184,0.78016,0.4597,1.33344,0.83629,1.1853,0.0066076,0.0066076,0.0066076
516,4773.65,1.06776,0.6988,1.05079,0.82746,0.69203,0.78021,0.45966,1.33369,0.83642,1.18538,0.006601,0.006601,0.006601
517,4782.86,1.09181,0.71113,1.0553,0.82732,0.69181,0.7803,0.4594,1.33339,0.83637,1.18526,0.0065944,0.0065944,0.0065944
518,4792.1,1.08922,0.71364,1.05827,0.82694,0.69218,0.78022,0.45958,1.33284,0.83583,1.18511,0.0065878,0.0065878,0.0065878
519,4801.3,1.0691,0.70552,1.05299,0.82705,0.69211,0.78037,0.45973,1.33282,0.83581,1.18508,0.0065812,0.0065812,0.0065812
520,4810.45,1.08697,0.7115,1.05155,0.8264,0.69193,0.78008,0.45911,1.33272,0.83566,1.18506,0.0065746,0.0065746,0.0065746
521,4819.64,1.07684,0.7104,1.05482,0.82518,0.69295,0.78016,0.45907,1.33284,0.83546,1.18504,0.006568,0.006568,0.006568
522,4828.83,1.07667,0.70179,1.05307,0.82577,0.69291,0.78076,0.45924,1.33282,0.83515,1.18498,0.0065614,0.0065614,0.0065614
523,4838.12,1.0826,0.70874,1.05141,0.82686,0.69384,0.78078,0.4591,1.33246,0.83493,1.18472,0.0065548,0.0065548,0.0065548
524,4847.3,1.09155,0.70777,1.04835,0.82711,0.69304,0.78061,0.45907,1.33261,0.83479,1.1848,0.0065482,0.0065482,0.0065482
525,4856.49,1.07072,0.70252,1.04974,0.82624,0.69259,0.78008,0.45916,1.33284,0.83479,1.18513,0.0065416,0.0065416,0.0065416
526,4865.65,1.0703,0.70444,1.04838,0.82781,0.69244,0.78046,0.45951,1.33297,0.83485,1.18496,0.006535,0.006535,0.006535
527,4874.86,1.09156,0.70889,1.05428,0.82655,0.69386,0.78037,0.45916,1.33302,0.83466,1.18503,0.0065284,0.0065284,0.0065284
528,4884.17,1.07385,0.70152,1.04943,0.82643,0.69409,0.78039,0.45944,1.3332,0.8344,1.18509,0.0065218,0.0065218,0.0065218
529,4893.4,1.0796,0.70345,1.04836,0.82622,0.69408,0.78018,0.45936,1.33292,0.83384,1.18479,0.0065152,0.0065152,0.0065152
530,4902.54,1.08463,0.70713,1.05124,0.82539,0.69316,0.78016,0.45941,1.33237,0.83383,1.18464,0.0065086,0.0065086,0.0065086
531,4911.73,1.06626,0.69691,1.044,0.82617,0.69315,0.7803,0.45961,1.33273,0.83379,1.18468,0.006502,0.006502,0.006502
532,4920.91,1.08476,0.70999,1.05561,0.8264,0.69131,0.78017,0.45926,1.33246,0.83378,1.18457,0.0064954,0.0064954,0.0064954
533,4930.19,1.06875,0.7,1.0487,0.82686,0.69188,0.78016,0.45912,1.33266,0.83378,1.18455,0.0064888,0.0064888,0.0064888
534,4939.37,1.08497,0.70456,1.04964,0.82739,0.69166,0.78049,0.45958,1.33266,0.83386,1.1845,0.0064822,0.0064822,0.0064822
535,4948.59,1.08274,0.70563,1.05135,0.82648,0.69239,0.78032,0.45963,1.33272,0.83414,1.1846,0.0064756,0.0064756,0.0064756
536,4957.76,1.08811,0.7095,1.04622,0.8264,0.69202,0.77994,0.45925,1.33286,0.83438,1.18475,0.006469,0.006469,0.006469
537,4966.92,1.08144,0.70226,1.04334,0.82556,0.69464,0.78034,0.45889,1.33292,0.83408,1.18475,0.0064624,0.0064624,0.0064624
538,4976.2,1.08287,0.70329,1.04646,0.82541,0.69504,0.78096,0.45926,1.33331,0.83415,1.18475,0.0064558,0.0064558,0.0064558
539,4985.4,1.07775,0.70163,1.04958,0.82483,0.69596,0.78038,0.4592,1.33337,0.83393,1.18482,0.0064492,0.0064492,0.0064492
540,4994.57,1.09471,0.7075,1.05181,0.82475,0.69751,0.78078,0.4593,1.33322,0.83391,1.18467,0.0064426,0.0064426,0.0064426
541,5003.74,1.08911,0.70916,1.05436,0.82573,0.69434,0.78104,0.45919,1.33356,0.83406,1.18476,0.006436,0.006436,0.006436
542,5012.93,1.06564,0.69339,1.04778,0.82574,0.69578,0.78092,0.4593,1.33349,0.83387,1.18486,0.0064294,0.0064294,0.0064294
543,5022.21,1.08195,0.7067,1.04904,0.82514,0.69789,0.7812,0.45965,1.33351,0.83389,1.1848,0.0064228,0.0064228,0.0064228
544,5031.42,1.07391,0.70104,1.04951,0.82507,0.69698,0.78132,0.45996,1.33354,0.83385,1.1848,0.0064162,0.0064162,0.0064162
545,5040.63,1.07371,0.70132,1.04893,0.82366,0.69696,0.78063,0.45969,1.33361,0.83393,1.18502,0.0064096,0.0064096,0.0064096
546,5049.85,1.07363,0.7032,1.04974,0.82152,0.69724,0.7807,0.45974,1.33346,0.83411,1.1849,0.006403,0.006403,0.006403
547,5059.04,1.0828,0.70482,1.04749,0.82278,0.69764,0.78065,0.45969,1.33333,0.83417,1.18491,0.0063964,0.0063964,0.0063964
548,5068.34,1.06451,0.69815,1.04991,0.8222,0.69787,0.78099,0.45988,1.33363,0.83417,1.18504,0.0063898,0.0063898,0.0063898
549,5077.52,1.05766,0.69544,1.04647,0.82204,0.6987,0.78126,0.45968,1.33419,0.83457,1.18554,0.0063832,0.0063832,0.0063832
550,5086.71,1.08298,0.70527,1.04742,0.81978,0.69974,0.78073,0.45961,1.33447,0.83461,1.18556,0.0063766,0.0063766,0.0063766
551,5095.89,1.067,0.69689,1.0469,0.82241,0.6988,0.78105,0.45949,1.33472,0.8347,1.18546,0.00637,0.00637,0.00637
552,5105.07,1.068,0.69782,1.04693,0.82219,0.69825,0.78048,0.45927,1.33488,0.83476,1.18569,0.0063634,0.0063634,0.0063634
553,5114.32,1.06526,0.6942,1.04578,0.82201,0.69725,0.78085,0.45945,1.33492,0.83471,1.18583,0.0063568,0.0063568,0.0063568
554,5123.48,1.07731,0.70531,1.05219,0.82109,0.70076,0.78086,0.45895,1.33508,0.83479,1.18598,0.0063502,0.0063502,0.0063502
555,5132.71,1.07761,0.70057,1.04835,0.81881,0.70067,0.78067,0.45887,1.33535,0.83516,1.18602,0.0063436,0.0063436,0.0063436
556,5141.89,1.05821,0.69783,1.04373,0.81762,0.70153,0.78078,0.45898,1.33589,0.83536,1.18624,0.006337,0.006337,0.006337
557,5151.09,1.06909,0.7048,1.04675,0.81998,0.69902,0.78056,0.45859,1.33653,0.83559,1.18653,0.0063304,0.0063304,0.0063304
558,5160.31,1.07228,0.69856,1.04643,0.81881,0.69975,0.77993,0.45828,1.33702,0.83555,1.18684,0.0063238,0.0063238,0.0063238
559,5169.49,1.06619,0.69971,1.04691,0.81853,0.70026,0.77983,0.45842,1.33722,0.83553,1.18681,0.0063172,0.0063172,0.0063172
560,5178.67,1.06847,0.6997,1.04807,0.81786,0.6996,0.77976,0.45804,1.33728,0.83593,1.18678,0.0063106,0.0063106,0.0063106
561,5187.86,1.07192,0.69823,1.04612,0.81668,0.70068,0.77977,0.4583,1.33722,0.83599,1.18653,0.006304,0.006304,0.006304
